date,name,start_time,end_time
2025-01-09,Harper Baker,34241,40778
2025-01-31,Skyler Campbell,22149,27398
2025-01-21,Sage Lewis,79927,
2025-01-22,Elliot Campbell,21179,24984
2025-01-17,Parker Adams,16015,24369
2025-01-19,Bailey Johnson,21959,26991
2025-01-17,Riley Thompson,65040,71820
2025-01-09,Alex Lewis,17939,25914
2025-01-15,Bailey Campbell,,8021
2025-01-14,Cameron Hughes,25673,27397
2025-01-07,Hayden Ingram,17497,22818
2025-01-24,Avery Chen,15909,17463
2025-01-20,Sage Garcia,27465,28899
2025-01-31,Quinn Edwards,18549,23500
2025-01-04,Elliot Kim,25370,32829
2025-01-27,Emerson Ingram,13906,19785
2025-01-07,Micah Adams,17473,25284
2025-01-11,Skyler Foster,77793,
2025-01-20,Logan Garcia,28325,33494
2025-01-16,Kai Diaz,12760,15230
2025-01-22,Taylor Brooks,65280,71640
2025-01-26,Logan Campbell,16494,24821
2025-01-15,Jesse Foster,28713,31932
2025-01-14,Micah Edwards,23725,25552
2025-01-02,Drew Diaz,21896,30384
2025-01-05,Cameron Adams,14270,18545
2025-01-16,Micah Baker,13787,15046
2025-01-13,Avery Chen,15172,18994
2025-01-26,Hayden Diaz,13648,22513
2025-01-27,Emerson Johnson,14011,18698
2025-01-19,Reese Foster,25494,26292
2025-01-29,Parker Edwards,13950,17382
2025-01-10,Kendall Baker,17774,19171
2025-01-04,Quinn Garcia,16255,18046
2025-01-30,Bailey Garcia,24099,33026
2025-01-09,Cameron Baker,24136,30638
2025-01-07,Logan Diaz,29678,34130
2025-01-10,Bailey Campbell,21034,26584
2025-01-16,Micah Edwards,,6667
2025-01-25,Micah Lewis,30108,31206
2025-01-05,Kai Kim,16117,19626
2025-01-11,Harper Baker,23668,31223
2025-01-20,Skyler Baker,16765,18574
2025-01-06,Elliot Garcia,12552,17049
2025-01-08,Emerson Foster,12756,20594
2025-01-23,Avery Chen,14645,21244
2025-01-28,Sam Adams,16375,20247
2025-01-07,Kendall Baker,16183,25174
2025-01-08,Shawn Edwards,20862,24968
2025-01-06,Rowan Ingram,27036,30947
2025-01-12,Sam Diaz,25558,27114
2025-01-27,Elliot Lewis,19081,24613
2025-01-08,Cameron Baker,21466,26596
2025-01-01,Shawn Lewis,26945,33848
2025-01-30,Sage Lewis,15727,22940
2025-01-25,Cameron Lewis,24349,31832
2025-01-20,Quinn Foster,21742,25337
2025-01-11,Payton Baker,27620,32632
2025-01-25,Micah Kim,18541,22618
2025-01-29,Alex Hughes,16222,18038
2025-01-09,Payton Ingram,12491,20473
2025-01-06,Drew Edwards,13734,19838
2025-01-20,Elliot Campbell,16859,21116
2025-01-16,Shawn Lewis,14894,23188
2025-01-17,Jesse Campbell,21553,24079
2025-01-07,Alex Lewis,21649,29445
2025-01-22,Kai Diaz,21104,25858
2025-01-30,Emerson Johnson,25194,28020
2025-01-02,Quinn Garcia,12982,21164
2025-01-09,Rowan Ingram,13822,22770
2025-01-27,Riley Thompson,15865,20095
2025-01-17,Skyler Campbell,15441,19574
2025-01-16,Bailey Edwards,14567,16756
2025-01-23,Jesse Edwards,21260,24215
2025-01-12,Bailey Garcia,13416,16279
2025-01-21,Reese Adams,19922,28218
2025-01-04,Cameron Garcia,24167,27881
2025-01-21,Sam Adams,14939,23050
2025-01-20,Skyler Edwards,21293,26484
2025-01-31,Drew Ingram,16330,24584
2025-01-18,Micah Lewis,15999,23955
2025-01-24,Quinn Foster,79690,
2025-01-30,Jesse Foster,14882,18509
2025-01-30,Harper Diaz,14497,17205
2025-01-26,Jesse Kim,23910,26492
2025-01-02,Riley Thompson,13545,22498
2025-01-18,Cameron Hughes,17044,24543
2025-01-28,Reese Baker,13465,18706
2025-01-16,Sage Baker,23421,28207
2025-01-14,Hayden Campbell,18482,22527
2025-01-25,Cameron Ingram,,8632
2025-01-03,Bailey Foster,20161,24880
2025-01-24,Finley Edwards,16179,20326
2025-01-03,Drew Ingram,28713,37365
2025-01-25,Emerson Foster,12953,18723
2025-01-11,Emerson Ingram,16465,24511
2025-01-20,Payton Baker,22105,30142
2025-01-26,Avery Chen,13821,16237
2025-01-17,Elliot Adams,14714,21068
2025-01-12,Sage Garcia,15370,20665
2025-01-24,Logan Garcia,16245,19598
2025-01-10,Reese Edwards,26297,34650
2025-01-23,Cameron Lewis,15726,17844
2025-01-24,Hayden Adams,25903,34066
2025-01-21,Harper Garcia,27137,33036
2025-01-11,Dakota Adams,17825,19416
2025-01-27,Rowan Edwards,16443,23398
2025-01-31,Rowan Ingram,22919,28262
2025-01-10,Quinn Foster,32557,40477
2025-01-21,Emerson Ingram,22924,28123
2025-01-28,Drew Diaz,15094,17088
2025-01-15,Shawn Kim,18599,20982
2025-01-14,Kendall Johnson,17169,22380
2025-01-07,Harper Diaz,,4541
2025-01-11,Logan Diaz,14377,19110
2025-01-10,Logan Garcia,14220,17799
2025-01-21,Cameron Hughes,18032,26672
2025-01-06,Harper Lewis,12781,16150
2025-01-04,Finley Baker,28864,32353
2025-01-10,Parker Edwards,28723,32846
2025-01-15,Carol Williams,23186,29640
2025-01-14,Reese Baker,20852,29042
2025-01-27,Finley Baker,25030,31810
2025-01-25,Harper Diaz,12633,17322
2025-01-02,Finley Baker,21102,23665
2025-01-10,Carol Williams,14587,23451
2025-01-15,Sam Foster,30982,35902
2025-01-10,Jesse Kim,13967,20231
2025-01-10,Jesse Edwards,32933,35207
2025-01-15,Jesse Kim,16821,22446
2025-01-27,Alex Diaz,21720,22624
2025-01-26,Emerson Kim,19915,24544
2025-01-30,Elliot Adams,22388,26719
2025-01-05,Hayden Ingram,18254,22706
2025-01-18,Bailey Adams,16047,23422
2025-01-08,Shawn Lewis,16531,24573
2025-01-28,Harper Garcia,25004,25844
2025-01-02,Sage Adams,13007,15737
2025-01-20,Taylor Brooks,16655,20008
2025-01-11,Sage Lewis,16642,18008
2025-01-09,Reese Foster,15703,17195
2025-01-23,Bailey Edwards,28321,31820
2025-01-17,Elliot Ingram,18884,23162
2025-01-24,Harper Lewis,15829,19162
2025-01-02,Shawn Ingram,75931,
2025-01-18,Jesse Foster,18633,24114
2025-01-12,Kai Kim,37599,40976
2025-01-28,Sam Diaz,22433,24931
2025-01-08,Micah Johnson,23119,30399
2025-01-08,Harper Diaz,13681,20275
2025-01-01,Casey Nguyen,15093,15876
2025-01-01,Rowan Garcia,19084,25873
2025-01-18,Shawn Kim,11974,13388
2025-01-11,Hayden Foster,25062,32598
2025-01-31,Payton Ingram,20216,23914
2025-01-09,Finley Edwards,16744,18491
2025-01-02,Taylor Brooks,17380,20636
2025-01-21,Logan Campbell,30480,35018
2025-01-21,Sage Foster,19937,27534
2025-01-10,Kendall Johnson,32027,40218
2025-01-27,Payton Adams,23913,31271
2025-01-10,Micah Baker,21738,25303
2025-01-27,Elliot Adams,14176,22084
2025-01-11,Cameron Baker,22458,28249
2025-01-07,Skyler Baker,14835,16148
2025-01-03,Payton Ingram,14578,23250
2025-01-15,Carol Williams,14825,19711
2025-01-19,Logan Garcia,17294,25448
2025-01-30,Hayden Foster,15522,23991
2025-01-28,Jesse Campbell,15691,19681
2025-01-10,Jordan Patel,24580,31520
2025-01-07,Drew Diaz,34745,38137
2025-01-30,Avery Chen,13697,14593
2025-01-23,Cameron Hughes,27333,35874
2025-01-05,Hayden Foster,24267,28965
2025-01-16,Quinn Lewis,25338,29141
2025-01-16,Sam Diaz,16229,20777
2025-01-06,Bailey Adams,21657,27847
2025-01-30,Bailey Garcia,16448,20089
2025-01-02,Rowan Edwards,30129,31535
2025-01-13,Cameron Garcia,16503,24464
2025-01-20,Shawn Johnson,18668,24028
2025-01-18,Casey Nguyen,11756,18831
2025-01-30,Kai Kim,18635,25535
2025-01-27,Finley Hughes,12083,14564
2025-01-18,Elliot Lewis,24851,29290
2025-01-07,Sage Foster,17257,19879
2025-01-19,Casey Nguyen,19780,23082
2025-01-01,Emerson Kim,36680,45297
2025-01-16,Harper Diaz,16524,25520
2025-01-16,Sam Foster,14053,21519
2025-01-01,Jesse Diaz,20653,22801
2025-01-29,Harper Diaz,,3540
2025-01-26,Rowan Garcia,17368,25795
2025-01-14,Dakota Adams,13927,22247
2025-01-04,Kai Johnson,26038,28154
2025-01-13,Bailey Foster,22121,27192
2025-01-22,Kai Campbell,18127,25030
2025-01-12,Kai Hughes,20255,23465
2025-01-01,Drew Lewis,14573,18084
2025-01-31,Payton Ingram,16353,17302
2025-01-06,Elliot Kim,15547,18676
2025-01-18,Logan Diaz,28988,29915
2025-01-11,Jesse Diaz,18697,21999
2025-01-01,Cameron Lewis,16619,19835
2025-01-24,Skyler Baker,23694,24461
2025-01-10,Payton Ingram,16036,23226
2025-01-28,Payton Ingram,21210,22799
2025-01-12,Micah Adams,14478,19176
2025-01-20,Micah Adams,14507,19499
2025-01-30,Rowan Ingram,14875,16209
2025-01-13,Skyler Baker,15798,24054
2025-01-26,Reese Foster,13894,21792
2025-01-15,Elliot Kim,13738,14634
2025-01-17,Rowan Edwards,15748,18677
2025-01-23,Logan Hughes,14906,23269
2025-01-28,Bailey Hughes,26834,30807
2025-01-08,Cameron Adams,20864,27266
2025-01-22,Payton Adams,17127,21131
2025-01-01,Sage Lewis,15978,19890
2025-01-16,Emerson Ingram,13816,15875
2025-01-26,Bailey Campbell,23926,27425
2025-01-13,Rowan Edwards,23166,31952
2025-01-19,Cameron Ingram,15916,19847
2025-01-31,Jordan Patel,25143,28352
2025-01-29,Skyler Foster,25040,32700
2025-01-26,Jesse Edwards,13396,14376
2025-01-21,Kai Johnson,13252,14986
2025-01-06,Logan Diaz,19530,26273
2025-01-29,Quinn Foster,14327,22101
2025-01-16,Casey Nguyen,23490,30449
2025-01-18,Cameron Garcia,33377,36799
2025-01-14,Quinn Edwards,14281,15076
2025-01-19,Reese Baker,14665,21180
2025-01-10,Cameron Ingram,15177,20405
2025-01-08,Jamie Martinez,14280,17682
2025-01-28,Drew Edwards,30812,33394
2025-01-25,Bailey Adams,23244,29275
2025-01-21,Bailey Garcia,15153,23682
2025-01-18,Parker Adams,23114,29792
2025-01-01,Bailey Hughes,12963,17696
2025-01-23,Drew Ingram,15355,18636
2025-01-05,Reese Edwards,27806,31922
2025-01-17,Shawn Lewis,20920,22546
2025-01-07,Cameron Hughes,26162,27197
2025-01-02,Bailey Foster,20670,25823
2025-01-06,Cameron Baker,20625,27635
2025-01-28,Alex Diaz,76999,
2025-01-22,Harper Lewis,16523,17456
2025-01-25,Cameron Ingram,24785,25880
2025-01-29,Bailey Foster,23256,32040
2025-01-27,Kai Diaz,15328,23279
2025-01-17,Kai Johnson,16498,19262
2025-01-07,Logan Garcia,24247,27222
2025-01-27,Jordan Patel,15473,19693
2025-01-13,Bailey Hughes,25435,28194
2025-01-17,Jesse Hughes,16525,17613
2025-01-22,Finley Edwards,15131,17776
2025-01-24,Harper Garcia,16409,18591
2025-01-20,Skyler Baker,14115,15817
2025-01-08,Hayden Garcia,13578,20759
2025-01-12,Cameron Lewis,17273,18444
2025-01-03,Harper Ingram,21412,27553
2025-01-18,Cameron Ingram,18934,21980
2025-01-31,Jesse Edwards,14066,16788
2025-01-30,Bailey Hughes,16555,19829
2025-01-10,Elliot Adams,15507,17597
2025-01-21,Harper Diaz,20514,25826
2025-01-24,Cameron Hughes,17256,20728
2025-01-15,Skyler Campbell,28744,36921
2025-01-03,Skyler Foster,17637,22834
2025-01-16,Bailey Edwards,19182,19989
2025-01-08,Drew Lewis,14635,20209
2025-01-25,Quinn Foster,,8564
2025-01-15,Payton Lewis,14086,16415
2025-01-03,Quinn Garcia,18682,22909
2025-01-02,Harper Baker,13772,21965
2025-01-02,Quinn Campbell,15087,17682
2025-01-04,Quinn Foster,14364,21249
2025-01-23,Emerson Adams,19108,25557
2025-01-15,Harper Lewis,15883,22968
2025-01-07,Cameron Ingram,23624,28362
2025-01-05,Micah Johnson,15072,23996
2025-01-19,Bailey Campbell,13694,18289
2025-01-01,Elliot Ingram,15270,21336
2025-01-20,Parker Garcia,17484,18956
2025-01-24,Hayden Ingram,18152,24481
2025-01-08,Cameron Garcia,17371,24868
2025-01-09,Drew Edwards,14399,15672
2025-01-31,Cameron Garcia,15829,19385
2025-01-21,Avery Chen,,859
2025-01-16,Drew Diaz,13912,21658
2025-01-03,Morgan Rivera,20774,28302
2025-01-09,Payton Lewis,23538,25423
2025-01-09,Parker Garcia,24507,29191
2025-01-13,Alex Lewis,15366,19584
2025-01-12,Logan Diaz,13266,17717
2025-01-18,Parker Adams,12327,20876
2025-01-22,Cameron Ingram,78508,
2025-01-19,Sage Foster,22859,24085
2025-01-18,Elliot Campbell,24234,29189
2025-01-10,Payton Baker,20501,22613
2025-01-25,Quinn Diaz,21074,27836
2025-01-30,Quinn Foster,13948,17913
2025-01-03,Drew Diaz,15228,18438
2025-01-08,Harper Garcia,13062,20489
2025-01-23,Hayden Adams,24964,27827
2025-01-11,Parker Edwards,18372,22813
2025-01-28,Micah Lewis,15071,19836
2025-01-10,Harper Ingram,14687,16843
2025-01-21,Sage Garcia,23982,30670
2025-01-21,Harper Ingram,24955,29641
2025-01-16,Carol Williams,13129,21308
2025-01-21,Harper Ingram,13850,22018
2025-01-22,Alex Hughes,28507,35827
2025-01-14,Alex Diaz,23042,30696
2025-01-23,Payton Lewis,19021,24677
2025-01-08,Micah Edwards,25745,28043
2025-01-21,Jesse Campbell,23994,31219
2025-01-09,Hayden Diaz,14037,14929
2025-01-21,Elliot Lewis,27874,36298
2025-01-30,Cameron Ingram,19854,22126
2025-01-28,Harper Lewis,12345,13186
2025-01-18,Logan Hughes,18613,27284
2025-01-26,Harper Garcia,19195,20318
2025-01-14,Finley Hughes,79064,
2025-01-05,Micah Adams,13886,17759
2025-01-28,Micah Kim,13833,16027
2025-01-16,Shawn Johnson,30811,32310
2025-01-16,Bailey Campbell,,7950
2025-01-13,Jamie Martinez,17708,19692
2025-01-14,Payton Baker,23233,29359
2025-01-24,Morgan Rivera,13423,15460
2025-01-27,Elliot Lewis,16057,18328
2025-01-29,Shawn Lewis,22459,26174
2025-01-23,Skyler Foster,21986,28260
2025-01-27,Drew Foster,32054,33261
2025-01-07,Logan Garcia,15204,23387
2025-01-18,Logan Campbell,14447,21558
2025-01-03,Elliot Garcia,25578,26546
2025-01-04,Drew Diaz,16786,19979
2025-01-20,Elliot Campbell,76135,
2025-01-10,Payton Baker,12015,18457
2025-01-16,Quinn Lewis,20437,22223
2025-01-07,Bailey Edwards,17305,20779
2025-01-20,Elliot Campbell,24402,32372
2025-01-05,Micah Lewis,35571,44401
2025-01-17,Sage Lewis,15698,19782
2025-01-08,Parker Garcia,15781,18067
2025-01-04,Payton Lewis,13955,15201
2025-01-22,Cameron Baker,12528,18314
2025-01-11,Harper Diaz,13135,21450
2025-01-05,Jesse Kim,16355,21103
2025-01-19,Micah Baker,15244,22278
2025-01-22,Micah Kim,13537,19431
2025-01-27,Hayden Diaz,38879,42454
2025-01-20,Elliot Lewis,13444,17984
2025-01-23,Kai Campbell,16490,25404
2025-01-15,Logan Garcia,19393,22497
2025-01-22,Harper Diaz,13940,16311
2025-01-30,Harper Baker,18851,23715
2025-01-23,Sam Foster,27790,30259
2025-01-12,Bailey Campbell,22736,28352
2025-01-20,Reese Adams,15866,20211
2025-01-18,Parker Edwards,19110,20107
2025-01-03,Sage Lewis,13732,18828
2025-01-15,Cameron Ingram,13227,22156
2025-01-15,Harper Garcia,19225,22014
2025-01-24,Payton Lewis,15748,16704
2025-01-06,Elliot Garcia,32846,38724
2025-01-15,Kendall Baker,16449,24917
2025-01-19,Micah Edwards,22265,31065
2025-01-27,Hayden Garcia,25515,32356
2025-01-09,Alex Diaz,13056,17045
2025-01-09,Alex Campbell,23683,32236
2025-01-02,Jesse Foster,75866,
2025-01-03,Payton Baker,23402,31637
2025-01-12,Hayden Diaz,13563,17195
2025-01-22,Jesse Diaz,13337,16650
2025-01-12,Cameron Lewis,13516,16077
2025-01-11,Jordan Patel,64800,72000
2025-01-28,Elliot Garcia,12422,15966
2025-01-21,Drew Diaz,27698,29454
2025-01-15,Rowan Ingram,14024,15046
2025-01-13,Drew Edwards,16433,17537
2025-01-09,Bailey Johnson,15716,22665
2025-01-27,Jesse Diaz,14328,19868
2025-01-11,Shawn Edwards,14303,21842
2025-01-30,Quinn Foster,20894,23485
2025-01-15,Jesse Edwards,12038,17695
2025-01-07,Finley Baker,23846,30731
2025-01-31,Parker Adams,15626,23607
2025-01-09,Drew Lewis,17848,23023
2025-01-19,Shawn Kim,24256,28698
2025-01-02,Skyler Campbell,12477,16759
2025-01-10,Bailey Foster,18266,27218
2025-01-31,Reese Edwards,19880,28431
2025-01-28,Jamie Martinez,64800,72000
2025-01-27,Drew Lewis,15270,16563
2025-01-23,Drew Ingram,20865,29180
2025-01-27,Drew Ingram,14876,15799
2025-01-12,Micah Kim,25337,28296
2025-01-21,Taylor Brooks,14096,14998
2025-01-24,Cameron Ingram,78441,
2025-01-26,Casey Nguyen,27120,32863
2025-01-20,Skyler Campbell,,6733
2025-01-20,Payton Adams,22592,25715
2025-01-29,Reese Garcia,14656,15671
2025-01-22,Bailey Campbell,13898,16758
2025-01-04,Kai Johnson,76130,
2025-01-31,Kai Kim,13439,18771
2025-01-08,Drew Diaz,24896,32230
2025-01-04,Quinn Lewis,14567,22364
2025-01-05,Sage Adams,15238,21144
2025-01-30,Reese Adams,17393,21223
2025-01-17,Payton Lewis,17125,17960
2025-01-09,Kendall Johnson,29834,33733
2025-01-26,Finley Baker,15276,22157
2025-01-11,Hayden Ingram,18355,21712
2025-01-10,Elliot Ingram,15599,18969
2025-01-06,Shawn Kim,19230,28147
2025-01-04,Cameron Lewis,22182,30099
2025-01-29,Jesse Foster,24192,30764
2025-01-31,Quinn Baker,16760,18396
2025-01-01,Shawn Johnson,14940,15942
2025-01-27,Payton Baker,29945,31811
2025-01-26,Elliot Lewis,29203,36940
2025-01-16,Micah Adams,20458,26387
2025-01-21,Drew Diaz,22782,24922
2025-01-20,Cameron Lewis,15399,16257
2025-01-06,Kendall Baker,20254,26955
2025-01-30,Reese Edwards,30531,39253
2025-01-01,Payton Lewis,12949,17769
2025-01-14,Harper Lewis,18812,22727
2025-01-02,Alex Hughes,13402,21383
2025-01-02,Payton Lewis,25659,33827
2025-01-05,Emerson Adams,17189,19193
2025-01-11,Bailey Johnson,14288,15093
2025-01-14,Harper Diaz,16406,18118
2025-01-12,Elliot Garcia,23893,26955
2025-01-15,Drew Lewis,15999,19924
2025-01-18,Quinn Campbell,16455,24453
2025-01-06,Alex Campbell,22250,22976
2025-01-14,Shawn Johnson,16190,21816
2025-01-01,Taylor Brooks,14518,22530
2025-01-02,Dakota Adams,15234,16779
2025-01-22,Hayden Foster,14931,23161
2025-01-09,Quinn Edwards,16330,18836
2025-01-04,Logan Hughes,24892,30350
2025-01-28,Elliot Garcia,19233,22783
2025-01-21,Finley Edwards,27912,31907
2025-01-01,Hayden Adams,20898,25889
2025-01-16,Harper Garcia,14296,18866
2025-01-16,Elliot Lewis,11486,13814
2025-01-13,Cameron Ingram,25412,30644
2025-01-06,Quinn Edwards,15033,18297
2025-01-22,Riley Thompson,21034,22081
2025-01-04,Elliot Lewis,16686,21037
2025-01-12,Micah Lewis,19405,25261
2025-01-02,Cameron Baker,14349,21504
2025-01-11,Emerson Adams,84192,
2025-01-10,Logan Diaz,15687,18524
2025-01-18,Sam Adams,20140,25164
2025-01-21,Logan Diaz,12997,14529
2025-01-08,Quinn Baker,21110,27500
2025-01-19,Kai Johnson,18858,24491
2025-01-22,Hayden Diaz,13899,17132
2025-01-04,Skyler Edwards,13575,21502
2025-01-26,Skyler Baker,25952,30543
2025-01-04,Jesse Diaz,23992,30008
2025-01-01,Sage Baker,16792,19705
2025-01-19,Carol Williams,22878,25361
2025-01-30,Emerson Adams,14814,22561
2025-01-06,Jamie Martinez,14081,17401
2025-01-02,Reese Adams,14441,19763
2025-01-16,Carol Williams,31480,36658
2025-01-31,Shawn Lewis,12242,20070
2025-01-22,Shawn Lewis,16241,23639
2025-01-17,Emerson Foster,15716,23351
2025-01-06,Bailey Adams,13566,20134
2025-01-11,Kai Kim,23632,29184
2025-01-15,Bailey Garcia,30567,34304
2025-01-15,Skyler Campbell,25259,26851
2025-01-26,Jesse Foster,27922,35275
2025-01-19,Drew Edwards,21582,23469
2025-01-09,Sam Foster,14013,22346
2025-01-29,Logan Hughes,11752,18583
2025-01-18,Sage Foster,24583,31156
2025-01-23,Reese Baker,12558,16846
2025-01-12,Quinn Foster,24387,25421
2025-01-21,Reese Edwards,19511,26459
2025-01-22,Cameron Ingram,11419,14981
2025-01-02,Alex Campbell,14473,20205
2025-01-25,Emerson Johnson,25166,31160
2025-01-25,Logan Diaz,18170,24146
2025-01-12,Jamie Martinez,16326,24858
2025-01-02,Sage Lewis,15207,23312
2025-01-24,Jesse Edwards,23177,28799
2025-01-24,Kendall Baker,16705,24515
2025-01-16,Hayden Ingram,30451,37278
2025-01-17,Rowan Garcia,18486,22391
2025-01-11,Micah Lewis,21329,24871
2025-01-01,Sam Adams,15899,21457
2025-01-31,Skyler Foster,11361,17121
2025-01-01,Sam Diaz,16748,25204
2025-01-26,Payton Lewis,13735,21752
2025-01-09,Dakota Adams,16536,19783
2025-01-04,Payton Adams,21664,25439
2025-01-21,Rowan Edwards,28981,35746
2025-01-30,Payton Adams,14453,17891
2025-01-12,Finley Edwards,19944,23818
2025-01-22,Sam Diaz,23473,32282
2025-01-15,Parker Adams,16783,21395
2025-01-27,Cameron Adams,32601,35039
2025-01-21,Jesse Campbell,15812,21720
2025-01-07,Jesse Kim,16230,21664
2025-01-25,Harper Ingram,37211,41698
2025-01-14,Finley Baker,14618,17303
2025-01-07,Morgan Rivera,15452,17443
2025-01-08,Logan Garcia,17045,23773
2025-01-25,Micah Johnson,24711,29444
2025-01-01,Shawn Kim,12675,20898
2025-01-16,Drew Diaz,24526,33050
2025-01-17,Sage Foster,19933,21372
2025-01-24,Alex Lewis,12074,19542
2025-01-16,Parker Garcia,15325,17635
2025-01-11,Harper Baker,14083,20452
2025-01-03,Finley Hughes,24388,30838
2025-01-16,Reese Garcia,15033,22716
2025-01-20,Harper Ingram,13793,17615
2025-01-23,Sage Garcia,20281,26942
2025-01-11,Quinn Edwards,14734,19639
2025-01-15,Reese Baker,21085,22074
2025-01-11,Harper Lewis,13587,20770
2025-01-02,Kai Campbell,25520,30137
2025-01-06,Drew Ingram,23333,28239
2025-01-06,Payton Ingram,15985,18237
2025-01-03,Bailey Foster,14579,16332
2025-01-25,Hayden Ingram,14755,15798
2025-01-09,Reese Edwards,14409,20061
2025-01-23,Reese Edwards,17327,22835
2025-01-31,Emerson Adams,22346,25996
2025-01-10,Bailey Hughes,14875,20920
2025-01-14,Shawn Lewis,23964,28881
2025-01-27,Payton Adams,15682,20652
2025-01-24,Avery Chen,20145,22361
2025-01-21,Alex Hughes,26041,31419
2025-01-26,Payton Adams,24810,31605
2025-01-10,Finley Hughes,15358,19762
2025-01-22,Micah Baker,12578,13393
2025-01-30,Sam Diaz,14883,17395
2025-01-03,Skyler Edwards,17218,20550
2025-01-28,Kai Johnson,16099,21198
2025-01-05,Parker Edwards,30351,35056
2025-01-29,Jamie Martinez,30797,32479
2025-01-01,Kai Hughes,20751,22911
2025-01-18,Micah Kim,21454,27622
2025-01-10,Sam Diaz,,935
2025-01-05,Jesse Campbell,19460,26039
2025-01-28,Skyler Edwards,12450,14881
